,Usage
12134,2.1
12135,23.6
12136,2.7
12137,5.4
12138,1.7
12139,2.2
12140,4.0
12141,96.0
12142,103.4
12143,209.3
12144,58.3
12145,213.3
12146,32.8
12147,25.5
12148,48.8
12149,3.4
12150,77.6
12151,333.1
12152,199.1
12153,476.3
12154,9.9
12155,18.6
12156,198.5
12157,235.9
12158,253.5
12159,81.6
12160,339.2
12161,8.2
12162,52.5
12163,18.1
12164,78.1
12165,129.0
12166,1.4
12167,2.2
12168,22.8
12169,2.7
12170,5.3
12171,1.7
12172,2.2
12173,3.9
12174,89.2
12175,95.8
12176,205.8
12177,54.9
12178,214.4
12179,31.3
12180,22.7
12181,46.2
12182,3.0
12183,80.5
12184,321.0
12185,200.1
12186,466.7
12187,9.6
12188,18.4
12189,196.1
12190,234.4
12191,239.0
12192,75.6
12193,311.7
12194,7.6
12195,66.8
12196,21.0
12197,75.4
12198,113.1
12199,1.2
12200,2.2
12201,22.3
12202,2.4
12203,5.8
12204,1.7
12205,2.1
12206,3.9
12207,291.7
12208,214.9
12209,218.1
12210,130.2
12211,368.4
12212,43.9
12213,28.1
12214,44.1
12215,6.5
12216,82.5
12217,331.7
12218,160.3
12219,392.3
12220,11.6
12221,18.2
12222,182.5
12223,155.9
12224,188.5
12225,69.2
12226,336.8
12227,8.9
12228,78.9
12229,23.5
12230,84.0
12231,164.1
12232,1.0
12233,2.5
12234,27.6
12235,2.3
12236,5.6
12237,1.7
12238,2.3
12239,4.5
12240,268.9
12241,207.9
12242,225.8
12243,113.4
12244,325.6
12245,41.9
12246,28.2
12247,40.8
12248,6.0
12249,83.4
12250,340.4
12251,165.3
12252,402.8
12253,11.6
12254,18.6
12255,188.4
12256,164.2
12257,195.2
12258,68.6
12259,338.4
12260,8.3
12261,69.9
12262,23.2
12263,85.1
12264,170.8
12265,1.3
12266,2.3
12267,28.7
12268,2.5
12269,6.0
12270,1.8
12271,2.3
12272,4.6
12273,262.6
12274,210.1
12275,239.7
12276,127.8
12277,318.3
12278,43.9
12279,29.8
12280,42.0
12281,5.9
12282,87.3
12283,344.5
12284,174.2
12285,403.7
12286,11.6
12287,18.7
12288,185.9
12289,166.6
12290,188.8
12291,66.1
12292,327.8
12293,8.2
12294,76.5
12295,22.8
12296,89.5
12297,168.6
12298,1.1
12299,2.2
12300,27.1
12301,2.6
12302,6.4
12303,1.7
12304,2.2
12305,4.6
12306,244.6
12307,214.6
12308,242.6
12309,135.5
12310,313.4
12311,40.3
12312,29.0
12313,42.4
12314,5.5
12315,91.8
12316,354.4
12317,180.9
12318,403.8
12319,11.6
12320,18.7
12321,187.1
12322,163.8
12323,190.0
12324,67.2
12325,327.2
12326,8.1
12327,59.2
12328,22.6
12329,88.3
12330,164.9
12331,1.2
12332,2.3
12333,27.2
12334,2.4
12335,5.3
12336,1.7
12337,2.2
12338,4.5
12339,234.5
12340,212.3
12341,249.6
12342,137.8
12343,339.7
12344,41.1
12345,29.8
12346,43.5
12347,5.4
12348,96.0
12349,362.9
12350,189.1
12351,407.6
12352,11.6
12353,18.6
12354,189.0
12355,169.9
12356,196.5
12357,70.1
12358,334.7
12359,8.2
12360,69.9
12361,23.9
12362,89.7
12363,152.9
12364,1.1
12365,2.2
12366,26.5
12367,2.3
12368,6.3
12369,1.4
12370,2.3
12371,3.6
12372,215.0
12373,207.1
12374,252.4
12375,132.5
12376,363.5
12377,38.0
12378,27.0
12379,40.1
12380,4.7
12381,99.2
12382,364.6
12383,194.2
12384,415.0
12385,11.6
12386,18.6
12387,184.1
12388,166.9
12389,196.1
12390,72.2
12391,322.9
12392,7.6
12393,70.2
12394,25.2
12395,90.6
12396,169.5
12397,1.0
12398,2.1
12399,28.1
12400,2.4
12401,5.7
12402,1.8
12403,2.2
12404,4.1
12405,174.4
12406,192.3
12407,247.6
12408,125.5
12409,370.5
12410,34.4
12411,25.3
12412,40.7
12413,3.7
12414,102.8
12415,346.8
12416,193.3
12417,404.8
12418,11.6
12419,18.4
12420,171.8
12421,170.2
12422,182.3
12423,65.6
12424,294.6
12425,6.9
12426,71.2
12427,25.2
12428,92.4
12429,169.2
12430,0.8
12431,2.0
12432,25.9
12433,2.4
12434,5.3
12435,1.6
12436,2.1
12437,4.1
12438,119.0
12439,116.7
12440,197.5
12441,85.6
12442,316.2
12443,34.6
12444,25.4
12445,41.3
12446,3.7
12447,102.8
12448,378.0
12449,197.6
12450,497.4
12451,12.0
12452,18.7
12453,191.4
12454,204.0
12455,235.1
12456,85.7
12457,349.6
12458,8.6
12459,79.5
12460,18.7
12461,85.9
12462,138.4
12463,1.3
12464,2.0
12465,21.3
12466,2.6
12467,5.9
12468,1.7
12469,2.0
12470,3.2
12471,126.8
12472,126.8
12473,211.3
12474,86.9
12475,331.6
12476,37.0
12477,26.2
12478,43.9
12479,3.7
12480,101.7
12481,379.7
12482,210.4
12483,499.9
12484,13.7
12485,18.9
12486,194.1
12487,206.7
12488,228.9
12489,84.8
12490,359.6
12491,8.8
12492,70.9
12493,20.9
12494,83.2
12495,133.3
12496,1.0
12497,2.1
12498,22.3
12499,2.6
12500,5.7
12501,1.6
12502,2.0
12503,3.0
12504,125.9
12505,129.4
12506,215.1
12507,91.0
12508,340.6
12509,37.9
12510,25.3
12511,41.0
12512,4.0
12513,100.4
12514,379.9
12515,212.3
12516,500.8
12517,13.7
12518,19.0
12519,195.9
12520,205.5
12521,233.5
12522,84.0
12523,362.8
12524,8.9
12525,75.0
12526,22.5
12527,89.0
12528,135.1
12529,1.3
12530,2.1
12531,24.3
12532,2.1
12533,6.1
12534,1.5
12535,2.0
12536,3.0
12537,126.3
12538,131.2
12539,215.6
12540,94.4
12541,345.6
12542,31.3
12543,25.2
12544,45.9
12545,4.0
12546,100.5
12547,386.5
12548,212.8
12549,502.7
12550,11.8
12551,19.0
12552,175.0
12553,192.6
12554,234.8
12555,86.4
12556,362.1
12557,8.9
12558,85.6
12559,22.9
12560,89.5
12561,165.8
12562,0.8
12563,2.2
12564,24.8
12565,2.7
12566,6.3
12567,1.8
12568,2.2
12569,3.6
12570,126.1
12571,127.1
12572,210.6
12573,94.8
12574,347.0
12575,37.8
12576,26.7
12577,42.8
12578,4.0
12579,100.5
12580,389.4
12581,211.5
12582,501.4
12583,11.8
12584,18.8
12585,192.0
12586,190.1
12587,239.3
12588,87.3
12589,365.4
12590,8.9
12591,89.7
12592,23.9
12593,89.3
12594,171.8
12595,1.2
12596,2.3
12597,25.4
12598,2.6
12599,6.4
12600,1.9
12601,2.3
12602,4.7
12603,123.5
12604,126.3
12605,216.6
12606,90.0
12607,347.1
12608,38.9
12609,26.8
12610,42.2
12611,3.7
12612,101.6
12613,383.1
12614,213.7
12615,489.9
12616,11.8
12617,18.7
12618,191.0
12619,187.4
12620,237.8
12621,88.6
12622,361.5
12623,8.9
12624,90.8
12625,20.7
12626,91.4
12627,171.0
12628,1.1
12629,2.2
12630,27.8
12631,2.6
12632,5.5
12633,2.0
12634,2.2
12635,4.7
12636,114.7
12637,116.6
12638,213.0
12639,85.5
12640,340.1
12641,35.7
12642,24.8
12643,44.2
12644,3.4
12645,102.5
12646,369.0
12647,211.1
12648,468.4
12649,11.8
12650,18.3
12651,192.4
12652,198.2
12653,223.6
12654,83.3
12655,332.8
12656,8.1
12657,85.3
12658,24.3
12659,93.6
12660,164.5
12661,1.1
12662,2.0
12663,23.6
12664,2.5
12665,5.4
12666,1.7
12667,2.1
12668,3.9
12669,148.4
12670,147.8
12671,182.5
12672,82.5
12673,322.2
12674,36.3
12675,26.7
12676,38.8
12677,4.1
12678,82.8
12679,299.3
12680,172.0
12681,408.9
12682,12.0
12683,16.7
12684,158.5
12685,176.0
12686,136.3
12687,66.3
12688,268.8
12689,6.8
12690,94.4
12691,23.2
12692,79.7
12693,128.2
12694,0.5
12695,2.3
12696,25.1
12697,2.5
12698,5.1
12699,1.7
12700,2.3
12701,3.8
12702,133.1
12703,135.6
12704,184.7
12705,73.1
12706,311.2
12707,32.2
12708,22.4
12709,35.2
12710,3.5
12711,79.6
12712,281.6
12713,167.8
12714,371.3
12715,11.2
12716,14.6
12717,154.8
12718,164.0
12719,137.1
12720,68.7
12721,288.2
12722,7.8
12723,86.3
12724,20.5
12725,77.2
12726,120.5
12727,0.3
12728,2.0
12729,22.0
12730,2.3
12731,5.1
12732,1.7
12733,2.1
12734,4.5
12735,148.4
12736,148.9
12737,193.7
12738,82.8
12739,325.9
12740,35.4
12741,25.9
12742,39.9
12743,4.0
12744,83.7
12745,307.2
12746,173.2
12747,401.5
12748,11.2
12749,16.6
12750,158.4
12751,166.7
12752,145.7
12753,72.1
12754,312.9
12755,8.2
12756,81.3
12757,20.9
12758,76.7
12759,118.3
12760,0.4
12761,2.0
12762,23.5
12763,2.4
12764,5.2
12765,1.6
12766,2.1
12767,4.2
12768,154.6
12769,155.6
12770,197.7
12771,83.2
12772,332.7
12773,35.4
12774,27.2
12775,39.9
12776,4.1
12777,87.5
12778,327.4
12779,178.6
12780,418.3
12781,11.2
12782,17.7
12783,159.6
12784,168.6
12785,153.5
12786,71.7
12787,318.7
12788,8.2
12789,91.3
12790,23.2
12791,78.3
12792,128.2
12793,0.6
12794,2.2
12795,26.1
12796,2.5
12797,5.6
12798,1.8
12799,2.2
12800,3.8
12801,155.3
12802,158.2
12803,201.4
12804,84.9
12805,329.4
12806,34.9
12807,27.8
12808,40.6
12809,4.1
12810,88.3
12811,329.8
12812,180.5
12813,414.9
12814,12.7
12815,17.7
12816,159.1
12817,165.9
12818,156.5
12819,70.2
12820,323.6
12821,8.4
12822,93.0
12823,23.8
12824,90.7
12825,140.5
12826,0.6
12827,2.6
12828,29.1
12829,2.3
12830,5.6
12831,1.8
12832,2.2
12833,4.1
12834,152.6
12835,157.5
12836,202.7
12837,82.5
12838,323.1
12839,35.8
12840,27.6
12841,40.0
12842,4.0
12843,86.9
12844,333.3
12845,178.8
12846,420.2
12847,12.8
12848,17.7
12849,160.6
12850,160.2
12851,155.1
12852,68.6
12853,320.9
12854,8.3
12855,93.6
12856,22.2
12857,86.2
12858,141.4
12859,0.7
12860,2.4
12861,27.6
12862,2.2
12863,5.7
12864,1.7
12865,1.9
12866,4.4
12867,140.8
12868,146.0
12869,202.3
12870,80.2
12871,316.4
12872,33.4
12873,25.6
12874,38.6
12875,3.2
12876,87.7
12877,320.9
12878,178.2
12879,413.6
12880,12.8
12881,17.6
12882,162.2
12883,163.9
12884,147.2
12885,62.8
12886,284.9
12887,7.6
12888,92.0
12889,24.3
12890,87.6
12891,139.1
12892,0.5
12893,2.2
12894,28.0
12895,2.6
12896,5.7
12897,1.7
12898,2.1
12899,4.3
12900,108.1
12901,123.5
12902,239.9
12903,71.0
12904,274.4
12905,38.4
12906,29.9
12907,45.8
12908,3.6
12909,79.1
12910,320.3
12911,253.2
12912,409.0
12913,8.8
12914,17.3
12915,163.5
12916,179.9
12917,207.6
12918,63.2
12919,285.0
12920,7.5
12921,71.7
12922,23.0
12923,71.6
12924,117.9
12925,1.3
12926,2.0
12927,23.0
12928,2.8
12929,6.4
12930,1.7
12931,2.0
12932,3.5
12933,112.7
12934,131.5
12935,242.1
12936,68.7
12937,289.2
12938,39.7
12939,30.1
12940,51.3
12941,4.1
12942,79.0
12943,323.3
12944,256.0
12945,415.4
12946,9.1
12947,17.5
12948,163.3
12949,182.0
12950,207.5
12951,59.8
12952,296.5
12953,7.2
12954,74.6
12955,24.6
12956,70.4
12957,112.6
12958,1.4
12959,2.4
12960,22.1
12961,2.9
12962,6.4
12963,1.7
12964,2.1
12965,3.4
12966,113.5
12967,131.0
12968,243.4
12969,71.1
12970,289.2
12971,39.6
12972,30.3
12973,51.3
12974,3.9
12975,80.0
12976,322.5
12977,257.0
12978,415.3
12979,8.9
12980,17.4
12981,161.2
12982,180.5
12983,206.0
12984,59.9
12985,296.1
12986,7.4
12987,74.9
12988,24.4
12989,68.9
12990,108.2
12991,1.4
12992,2.1
12993,21.8
12994,2.8
12995,6.7
12996,1.7
12997,2.0
12998,3.6
12999,113.8
13000,129.9
13001,238.3
13002,71.0
13003,292.5
13004,40.7
13005,30.6
13006,52.3
13007,3.8
13008,84.2
13009,324.8
13010,257.9
13011,414.9
13012,9.0
13013,17.7
13014,164.6
13015,182.2
13016,213.3
13017,64.4
13018,293.2
13019,7.6
13020,78.6
13021,24.8
13022,68.3
13023,114.2
13024,1.4
13025,2.1
13026,22.5
13027,2.9
13028,6.6
13029,1.5
13030,2.1
13031,4.1
13032,115.0
13033,131.2
13034,244.0
13035,71.4
13036,293.3
13037,40.5
13038,30.4
13039,53.0
13040,3.9
13041,81.3
13042,329.5
13043,258.1
13044,410.9
13045,9.5
13046,17.5
13047,165.0
13048,183.5
13049,219.0
13050,66.2
13051,295.2
13052,7.6
13053,77.4
13054,24.4
13055,70.8
13056,115.4
13057,1.4
13058,2.4
13059,23.0
13060,2.9
13061,6.3
13062,1.8
13063,2.2
13064,4.2
13065,112.8
13066,130.2
13067,234.2
13068,67.7
13069,291.9
13070,39.4
13071,29.9
13072,54.2
13073,3.6
13074,79.3
13075,327.3
13076,259.0
13077,412.5
13078,9.4
13079,17.5
13080,162.8
13081,179.3
13082,215.2
13083,67.0
13084,290.2
13085,7.9
13086,74.4
13087,24.6
13088,71.2
13089,114.2
13090,1.4
13091,2.2
13092,23.8
13093,3.0
13094,6.4
13095,1.9
13096,2.3
13097,4.0
13098,107.4
13099,116.6
13100,233.9
13101,65.4
13102,285.5
13103,35.6
13104,27.3
13105,54.2
13106,3.2
13107,81.8
13108,315.6
13109,253.7
13110,401.3
13111,9.5
13112,17.3
13113,161.7
13114,178.7
13115,201.9
13116,60.3
13117,275.1
13118,7.3
13119,75.7
13120,24.8
13121,68.3
13122,104.1
13123,1.4
13124,2.2
13125,23.4
13126,2.7
13127,6.3
13128,1.9
13129,2.1
13130,3.8
13131,150.1
13132,156.6
13133,223.1
13134,106.7
13135,380.9
13136,48.5
13137,26.7
13138,46.4
13139,4.9
13140,96.3
13141,373.2
13142,208.7
13143,497.2
13144,10.7
13145,18.4
13146,196.6
13147,169.7
13148,236.2
13149,84.4
13150,349.6
13151,8.9
13152,88.1
13153,25.3
13154,66.7
13155,164.0
13156,1.2
13157,1.9
13158,23.0
13159,2.3
13160,5.6
13161,1.7
13162,2.0
13163,4.6
13164,156.9
13165,165.3
13166,230.6
13167,110.7
13168,395.5
13169,43.0
13170,27.4
13171,45.0
13172,4.9
13173,95.4
13174,379.4
13175,209.7
13176,504.1
13177,10.7
13178,18.5
13179,196.5
13180,174.8
13181,226.9
13182,86.1
13183,343.7
13184,8.7
13185,92.8
13186,26.7
13187,74.0
13188,183.5
13189,1.1
13190,1.9
13191,23.9
13192,2.4
13193,5.0
13194,1.8
13195,2.0
13196,4.9
13197,169.9
13198,169.2
13199,239.3
13200,114.5
13201,408.6
13202,43.6
13203,28.4
13204,45.8
13205,5.1
13206,95.2
13207,373.5
13208,210.6
13209,501.8
13210,10.7
13211,18.5
13212,195.6
13213,174.5
13214,220.8
13215,84.0
13216,330.9
13217,8.4
13218,98.6
13219,26.7
13220,80.3
13221,194.5
13222,1.1
13223,2.1
13224,24.5
13225,2.6
13226,5.3
13227,1.6
13228,2.3
13229,4.5
13230,168.9
13231,170.7
13232,242.0
13233,117.1
13234,419.6
13235,43.8
13236,28.0
13237,47.2
13238,5.4
13239,97.0
13240,376.2
13241,213.5
13242,496.2
13243,10.7
13244,18.3
13245,201.7
13246,172.5
13247,228.3
13248,83.1
13249,332.9
13250,8.1
13251,100.3
13252,27.5
13253,82.2
13254,194.6
13255,1.4
13256,2.2
13257,23.1
13258,2.6
13259,5.5
13260,1.6
13261,2.3
13262,4.9
13263,152.1
13264,162.2
13265,241.7
13266,117.5
13267,432.3
13268,42.1
13269,28.5
13270,46.4
13271,5.3
13272,95.4
13273,374.2
13274,217.3
13275,492.4
